"22964","33","2/24/2010","TEXAS MUNICIPAL POWER AGENCY","CONFIDENTIAL - SCHEDULES SUPPORTING ANNUAL DEBT SERVICE REPORT; BATE STAMP 5-16","[]"
"22964","35","2/24/2011","TEXAS MUNICIPAL POWER AGENCY","CONFIDENTIAL - SCHEDULES SUPPORTING ANNUAL DEBT SERVICE REPORT; BATE STAMP:  00005 to 000017","[]"
"23640","2","2/2/2001","TXU","CONFIDENTIAL INFORMATION  (ATTACHMENT I OF SCHEDULE FF-13 AND WORKPAPERS) (2 Copies; 1-Legal, 1-OPD)","[]"
"23640","81","2/27/2001","TXU ELECTRIC COMPANY","CONFIDENTIAL RESPONSES TO TXI RFI SET NO. 1 QUESTION NOS. 1-01, 1-07, 1-08., 1-09 (1 COPY ORA-LEGAL AND 1 COPY OPD)","[]"
"23640","100","3/5/2001","TXU ELECTRIC COMPANY","CONFIDENTIAL RESPONSE TO TIEC RFI SET NO. 1, QUESTION NO. 1-05 AND 1-21(1 COPY TO ORA-LEGAL AND 1 COPY TO OPD)","[]"
"23640","132","3/12/2001","TXU ELECTRIC CO.","CONFIDENTIAL DIRECT TESTIMONY OF RAYMOND J STANLEY(1 COPY TO ORA-LEGAL AND 1 COPY TO OPD)","[]"
"23640","153","3/16/2001","TXU ELECTRIC COMPANY","THE CONFIDENTIAL RESPONSES TO NUCOR`S SECOND RFI, QUESTION # 2-09.","[]"
"23640","206","4/11/2001","KENNEDY REPORTING","TRANSCRIPT -  HEARING ON THE MERITS MARCH 23, 2001 VOL 2  PAGES 391-648","[]"
"23640","207","4/11/2001","KENNEDY REPORTING","TRANSCRIPT -  HEARING ON THE MERITS MARCH 22, 2001 VOL 1  PAGES 1-390","[]"
"23640","223","4/30/2001","CENTRAL RECORDS","DUPLICATE SEE DOCKET # 23640, ITEM 221","[]"
"23640","264","3/5/2002","PUC POLICY DEVELOPMENT","NUCOR EXHIBITS #1-13","[]"
"23640","265","3/5/2002","PUC POLICY DEVELOPMENT","LEGAL EXHIBITS #1-2","[]"
"23640","266","3/5/2002","PUC POLICY DEVELOPMENT","TIEC EXHIBITS #1","[]"
"23640","267","3/5/2002","PUC POLICY DEVELOPMENT","TNP EXHIBITS #1","[]"
"23640","268","3/5/2002","PUC POLICY DEVELOPMENT","TXI EXHIBITS #1-2, 5-14","[]"
"23640","269","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #1, #2; 1 OF 3 & 2 OF 3","[]"
"23640","270","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #2; 3 OF 3, #3; 1 OF 6","[]"
"23640","271","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #3; 2 OF 6, 3 OF 6","[]"
"23640","272","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #3; 4 OF 6, 5 OF 6","[]"
"23640","273","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #3; 6 OF 6, #4; 1 OF 4, 2 OF 4","[]"
"23640","274","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #4; 3 OF 4, 4 OF 4","[]"
"23640","275","3/5/2002","PUC POLICY DEVELOPMENT","TXU EXHIBITS #5-22, 24-33","[]"
"23640","276","4/16/2002","PUC POLICY DEVELOPMENT","ERRATA TO THE DIRECT TESTIMONY OF RAYMOND J. STANLEY ON BEHALF OF TIEC ( RETURN FROM POLICY DEVELOPMENT)","[]"
"23640","277","7/14/2003","PUC POLICY DEVELOPMENT","TXU EXHIBITS #3, 3 OF 6 & 4 OF 6, 30","[]"
"23640","278","5/30/2006","CENTRAL RECORDS","FILE PURGED (6-17)","[]"
"23833","2","3/15/2001","RELIANT ENERGY HL&P","CONFIDENTIAL INFORMATION FOR MARCH, 2001 FUEL FACTOR (2-Copies, 1-Legal, 1-OPD)","[]"
"23833","357","5/30/2006","CENTRAL RECORDS","FILE PURGED (6-17)","[]"
"24835","2","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION - FIGURE WDEP - 11, PAGES 161 THRU 336","[]"
"24835","3","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION - FIGURE WDEP - 11, AND MUCKELROY WORKPAPERS VARIOUS PAGES","[]"
"24835","4","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION - MUCKELROY WORKPAPERS PAGES 1357 THRU 1369","[]"
"24835","5","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION - MCWILLIAMS WORKPAPERS PAGES 1313 THRU 1323","[]"
"24835","6","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION - MUCKLEROY  WORKPAPERS PAGES 151, 1823;   1847 & 1848","[]"
"24835","7","10/15/2001","RELIANT ENERGY","CONFIDENTIAL INFORMATION  - CARMINE,  FIGURE BCC-6, PAGE 1105","[]"
"24835","31","11/14/2001","KENNEDY REPORTING SERVICE","TRANSCRIPT -  PREHEARING CONFERENCE,  10:00 AM.,WEDNESDAY, OCTOBER 31, 2001","[]"
"24835","34","11/15/2001","RELIANT ENERGY","HIGHLY SENSATIVE PROTECTED MATERIAL PROVIDED PURSUANT TO PROTECTED ORDER ISSUED - ATTACHMENT TO PUC1-BA-28
( 1-COPY TO LEGAL)","[]"
"24835","41","11/28/2001","RELIANT","2ND RFI TO QUESTION # 30 , PUC2-BA-30
(1-COPY TO LEGAL)","[]"
"24835","46","12/6/2001","RELIANT ENERGY","PUC 4-BA-56 ( 1-COPY TO LEGAL)","[]"
"24835","59","12/18/2001","RELIANT ENERGY","CONFIDENTIAL - HOU 1-7, HOU 1-9, HOU 1-11 (1 COPY TO LEGAL)","[]"
"24835","60","12/18/2001","RELIANT ENERGY","CONFIDENTIAL -  HOU 1-9,  (1 COPY TO LEGAL)","[]"
"24835","71","1/2/2002","RELIANT ENERGY, INC.","RESPONSE TO PUBLIC COMMISSION'S 9TH RFI, PAGES NUMBERS 1THRU 10.
(1-COPY TO LEGAL)","[]"
"24835","75","1/7/2002","RELIANT ENERGY","RESPONSE TO PUC 10TH RFI, PUC10-WG-83 PAGE NUMBER 1, PUC10-WG-96""2-3, (1-COPY TO LEGAL)","[]"
"24835","76","1/7/2002","RELIANT ENERGY","RESPONSE TO PUC 11TH RFI, PUC11-BA-109 PAGE NUMBERS 1-2 ( 1-COPY TO LEGAL)","[]"
"24835","86","1/11/2002","RELIANT ENERGY INC.","CONFIDENTIAL - RESPONSE TO CITY OF HOUSTON'S SECOND RFI HOU2-1 - PG 1 - 52,  HOU2-2 PG 53, HOU2-3 PG 54, HOU2-4 PG 55 HOU2-5 PG 56 - 59 (1 COPY TO LEGAL)","[]"
"24835","90","1/15/2002","PUC LEGAL","CONFIDENTIAL WORKPAPERS TO BRIAN ALMON'S DIRECT TESTIMONY, BATES STAMP: 000036- 000038
( 1-COPY TO LEGAL)","[]"
"24835","97","1/16/2002","RELIANT ENERGY","RELIANT ENERGY, INC.'S RESPONSE TO CITY OF HOUSTON'S 2ND RFI (ERRATA TO LANCE MCKELROY'S WORKPAPERS PAGES: 9-1358, 10-1359, 11-1360, 12-1364 AND 13-1365)","[]"
"24835","102","1/18/2002","RELIANT ENERGY INC.","CONFIDENTIAL - RESPONSE TO PUC'S SECOND RFI REVISION 1 (1 COPY TO LEGAL)","[]"
"24835","110","1/22/2002","RELIANT ENERGY, INC.","REBUTTAL TESTIMONY OF LANCE MUCKELROY, CONFIDENTIAL WORKPAPERS OF LANCE MUCKELROY- PAGES 1 THRU 14 (1-COPY TO LEGAL)","[]"
"24835","122","2/14/2002","KENNEDY REPORTING SERVICE","TRANSCRIPT - HEARING ON MERITS 9:OO  A.M. THURSDAY, JANUARY 24, 2002  PAGES  1 - 225","[]"
"24835","152","2/18/2003","PUC POLICY DEVELOPMENT","COH EXHIBITS #1-3,7,9,11","[]"
"24835","153","2/18/2003","PUC POLICY DEVELOPMENT","RELIANT EXHIBITS #1-4","[]"
"24835","154","2/18/2003","PUC POLICY DEVELOPMENT","RELIANT EXHIBITS #5","[]"
"24835","155","2/18/2003","PUC POLICY DEVELOPMENT","RELIANT EXHIBITS #5C- 8A, 10-13A","[]"
"24835","156","2/18/2003","PUC POLICY DEVELOPMENT","STAFF EXHIBITS #1-7","[]"
"24835","157","7/31/2003","PUC POLICY DEVELOPMENT","RELIANT EXHIBITS #8, 8A, 9","[]"
"24835","158","9/21/2016","CENTRAL RECORDS","FILE PURGED 9/16","[]"
"24835","159","11/5/2019","CENTRAL RECORDS","BOOK FILE","[]"
"25421","45","5/3/2002","KENNEDY REPORTING SERVICE","PREHEARING CONFERENCE, MARCH 28, 2002, THURSDAY, 9:00 A.M., PAGES 1-25","[]"
"25421","69","7/16/2002","LCRA TRANSMISSION SERVICES CORPORATION","RESPONSE TO STAFF'S 2ND RFI, QUESTION # AG-27, BATES STAMP: 00001 TO 000011
(1-COPY TO LEGAL)","[]"
"25421","70","7/16/2002","LCRA TRANSMISSION SERVICES CORPORATION","RESPONSE TO STAFF'S 2ND RFI, QUESTION # AG-76, BATES STAMP: 00001 TO 000045
(1-COPY TO LEGAL)","[]"
"25421","82","7/30/2002","LCRA TRANSMISSION SERVICES CORPORATION","RESPONSE TO STAFF'S  4TH RFI, QUESTION # AG-131, BATE STAMP : 000001 TO 000030, 1 OF 1 ( 1-COPY TO LEGAL)","[]"
"25421","181","8/13/2003","PUC POLICY DEVELOPMENT","BANDERA EXHIBITS #1","[]"
"25421","182","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #1","[]"
"25421","183","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #2","[]"
"25421","184","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #3","[]"
"25421","185","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #4","[]"
"25421","186","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #5","[]"
"25421","187","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #6","[]"
"25421","188","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #7","[]"
"25421","189","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #8","[]"
"25421","190","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #9","[]"
"25421","191","8/13/2003","PUC POLICY DEVELOPMENT","CORPORATION'S EXHIBITS #1-3","[]"
"25421","192","8/13/2003","PUC POLICY DEVELOPMENT","TRANSCRIPT PHC 7/15/02; (1) TAPE","[]"
"25421","193","8/13/2003","PUC POLICY DEVELOPMENT","PETITION 11/04/02 & 2/26/03; (2) TAPES","[]"
"25421","194","9/21/2016","CENTRAL RECORDS","FILE PURGED 9/16","[]"
"25421","195","11/5/2019","CENTRAL RECORDS","BOOK FILE","[]"
"25088","17","1/3/2002","CENTRAL RECORDS","VOID: DUPLICATE OF ITEM NO. 16","[]"
"25088","71","2/13/2002","SPS","CONFIDENTIAL -  APPLICATION TO RECOVER TRANSITION COSTS EXHIBIT NO. OPC7-4A  (1 COPY TO LEGAL)
(PUC/BS 000001 - 000074)","[]"
"25088","72","2/13/2002","SPS","CONFIDENTIAL -  APPLICATION TO RECOVER TRANSITION COSTS EXHIBIT NO. OPC7-6A  (1 COPY TO LEGAL)
( PUC/BS 000001- 000072)","[]"
"25088","74","2/14/2002","KENNEDY REPORTING SERVICE","TRANSCRIPT - PREHEARING CONFERENCE  9:05  A.M. WEDNESDAY, JANUARY 16, 2002  PAGES  1 - 14","[]"
"25088","81","2/21/2002","SPS","CONFIDENTIAL -  RESPONSE TO CITIES' FIRST RFI EXHIBIT NO. CITIES 1-31.A REGARDING APPLICATION TO RECOVER TRANSITION COSTS  
( PUC/BS 000001) (1 COPY TO LEGAL)","[]"
"25088","93","2/28/2002","SPS","EXHIBIT NO.OPC 1-2.B (HS) ( PAGES 1- 59)  ( 1-COPY TO LEGAL)","[]"
"25088","94","2/28/2002","SPS","EXHIBIT NO.OPC 1-5.B (HS) ( PAGES 1-28)  ( 1-COPY TO LEGAL)","[]"
"25088","95","2/28/2002","SPS","EXHIBIT NO.OPC 1-19.A (HS) ( PAGES 1-78)  ( 1-COPY TO LEGAL)","[]"
"25088","96","2/28/2002","SPS","EXHIBIT NO.OPC 1-22.B (HS) (PUC/BS 000001-000007)
( 1-COPY TO LEGAL)","[]"
"25088","97","2/28/2002","SPS","EXHIBIT NO.OPC 2-7.A (HS) ( PUC/BS 000001-000005) 
( 1-COPY TO LEGAL)","[]"
"25088","98","2/28/2002","SPS","EXHIBIT NO.OPC 4-2.A (HS) ( PAGES 1-75)  ( 1-COPY TO LEGAL)","[]"
"25088","99","2/28/2002","SPS","EXHIBIT NO.OPC 4-4.A (HS) (PUC/BS 000001-000007)
(1-COPY TO LEGAL)","[]"
"25088","100","2/28/2002","SPS","EXHIBIT NO.OPC 4-8.A (HS) ( PUC/BS000001-000008)
( 1-COPY TO LEGAL)","[]"
"25088","101","2/28/2002","SPS","EXHIBIT NO.OPC 4-9.A (HS) ( PUC/BS 000001-000014 )
( 1-COPY TO LEGAL)","[]"
"25088","102","2/28/2002","SPS","EXHIBIT NO.OPC 7-5.C (HS) ( PAGES 1-11) 
( 1-COPY TO LEGAL)","[]"
"25088","113","3/5/2002","SPS","EXHIBIT NO. CITIES 2-14.A(HS) ( PUC/BS 000001)
( 1-COPY TO LEGAL)","[]"
"25088","123","3/7/2002","SPS","EXHIBIT TO SPS 1ST SUPPLEMENTAL RESPONSE TO OPUC'S 1ST RFI, QUESTION NO. 1-2 (PUC/BS 000001-000017)
( 1-COPY TO LEGAL)","[]"
"25088","140","3/21/2002","SPS","CONFIDENTIAL EXHIBIT 3-21.A(HS) TO OPUC'S 3RD RFI (ONE COPY TO LEGAL)","[]"
"25088","150","3/29/2002","SPS","RESPONSE TO OPUCS 8TH RFI, EXHIBIT NO.OPC8 - 35.A  (HS) 
( 1-COPY TO LEGAL)","[]"
"25088","151","3/29/2002","SPS","RESPONSE TO OPUCS 8TH RFI , EXHIBIT NO.OPC8 - 40.A  (HS) 
( 1-COPY TO LEGAL)","[]"
"25088","152","3/29/2002","SPS","RESPONSE TO OPUCS 8TH RFI , EXHIBIT NO.OPC8 - 44.A  (HS) 
( 1-COPY TO LEGAL)","[]"
"25088","153","3/29/2002","SPS","RESPONSE TO OPUCS 8TH RFI , EXHIBIT NO.OPC8 - 21.A  (HS) 
( 1-COPY TO LEGAL)","[]"
"25088","177","9/21/2016","CENTRAL RECORDS","FILE PURGED 9/16","[]"
"23833","2","3/15/2001","RELIANT ENERGY HL&P","CONFIDENTIAL INFORMATION FOR MARCH, 2001 FUEL FACTOR (2-Copies, 1-Legal, 1-OPD)","[]"
"23833","357","5/30/2006","CENTRAL RECORDS","FILE PURGED (6-17)","[]"
"25802","105","6/11/2002","KENNEDY REPORTING SERVICE","TRANSCRIPT - HEARING ON THE MERITS (OFFERS OF PROOF) THURSDAY MAY 9, 2002","[]"
"25802","106","6/11/2002","KENNEDY REPORTING SERVICE","TRANSCRIPT - HEARING ON THE MERITS 9:09 A.M. THURSDAY MAY 9, 2002 PAGES 1-415","[]"
"25802","130","7/26/2002","TXU ENERGY RETAIL COMPANY","RESPONSE TO OPC SET NO. 4, QUESTION NO. 4-01 - BATES STAMP NUMBER 0001 TO 0011 - ENVELOPE 1 OF 1 - (ONE COPY TO LEGAL)","[]"
"25802","155","8/22/2002","KENNEDY REPORTING SERVICE","JOINT PREHEARING CONFERENCE, WEDNESDAY, JULY 24, 2002, 2:05 P.M., PAGES 1-76","[]"
"25802","175","4/17/2003","PUC POLICY DEVELOPMENT","CITIES EXHIBITS #1-3","[]"
"25802","176","4/17/2003","PUC POLICY DEVELOPMENT","CORSICANA EXHIBITS #1","[]"
"25802","177","4/17/2003","PUC POLICY DEVELOPMENT","OPC EXHIBITS #1-6","[]"
"25802","178","4/17/2003","PUC POLICY DEVELOPMENT","STATE EXHIBITS #1-3","[]"
"25802","179","4/17/2003","PUC POLICY DEVELOPMENT","STAFF EXHIBITS #1-3","[]"
"25802","180","4/17/2003","PUC POLICY DEVELOPMENT","TXU EXHIBITS #1-5","[]"
"25802","181","9/21/2016","CENTRAL RECORDS","FILE PURGED 9/16","[]"
"27207","2","1/10/2003","AEP TEXAS CENTRAL COMPANY","CONFIDENTIAL - EXHIBITS TO TESTIMONY OF ROGER L. BENTZ, BATE STAMP 000001 TO 000003, 1 OF 1, ( 1-COPY TO LEGAL)","[]"
"27207","30","3/11/2003","AEP TEXAS CENTRAL COMPANY","APPLICANTS CD RESPONSE TO COMMISSION STAFF'S 1ST RFI QUESTION NO. BA-1; BATE STAMP 000001 TO 000001; (ONE COPY TO LEGAL)","[]"
"27207","47","5/13/2003","AEP TEXAS CENTRAL COMPANY","CONFIDENTIAL RESPONSE TO COMMISSION STAFF'S 4TH RFI, QUESTION NO. BA-16; BATE STAMP 000001 TO 000002; (ONE COPY TO LEGAL)","[]"
"27207","63","2/4/2004","PUC POLICY DEVELOPMENT","TRANSCRIPT PHC 2/27/03; (1) TAPE","[]"
"27207","64","8/25/2005","PUC POLICY DEVELOPMENT DIVISION","STIPULATIONS EXHIBITS #1","[]"
"27207","65","6/28/2017","CENTRAL RECORDS","FILE PURGED (5/17)","[]"
"25960","2","5/28/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","CONFIDENTIAL INFORMATION - WORKPAPERS C (W/P C)  OF THE TCOS FILING PACKAGE","[]"
"25960","3","5/28/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","CONFIDENTIAL INFORMATION - SCHEDULE C-2  OF THE TCOS FILING PACKAGE","[]"
"25960","27","7/19/2002","BRAZOS ELECTRIC COOPERATIVE INC.","SCHEDULE C-2 BATE STAMP 01 TO 01 (1 COPY TO LEGAL)","[]"
"25960","28","7/19/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","WORKPAPER C (WP/C-2) BATE STAMP 01 TO 04 (1 COPY TO LEGAL)","[]"
"25960","30","7/23/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","ATTACHMENT MJ-01-1 TO STAFF'S FIRST REQUEST FOR INFORMATION (1 COPY TO LEGAL)","[]"
"25960","31","7/23/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","ATTACHMENT MJ-02-1 TO STAFF'S FIRST REQUEST FOR INFORMATION (1 COPY TO LEGAL)","[]"
"25960","51","8/28/2002","CITY OF GARLAND","1ST RFI TO BRAZOS ELECTRIC POWER COOPERATIVE, INC., BATE STAMP 000001 TO 000009, 1 OF 1
( 1-COPY TO LEGAL)","[]"
"25960","53","9/4/2002","KENNEDY REPORTING SERVICE","TRANSCRIPT - INTERIM HEARING @ 10:28 A.M., THUR., 08/15/02","[]"
"25960","56","9/6/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","RESPONSE TO CITY OF GARLAND'S 1ST RFI; BATE STAMP 3-17; (ONE COPY TO LEGAL)","[]"
"25960","59","9/11/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","SUPPLEMENTAL RESPONSE TO CITY OF GARLAND'S 1ST RFI QUESTION NO. 1-17; BATE STAMP 01-03; (ONE COPY TO LEGAL)","[]"
"25960","61","9/12/2002","BRAZOS ELECTRIC POWER COOPERATIVE, INC.","ERRATA (SCHEDULE C-2, WP/C-2/1, WP/C-2/2, WP/C-2/3, WP/C-2/4) , BATE STAMP NO; 01-05, 1 OF 1
( 1-COPY TO LEGAL)","[]"
"25960","63","9/13/2002","CITY OF GARLAND","PAGES 12 AND 13 OF DIRECT TESTIMONY OF RICHARD J. COVINGTON ON BEHALF OF CITY OF GARLAND, AND GARLAND'S PROPOSED SCHEDULE C-2; BATE STAMP 000010 TO 000012; (ONE COPY TO LEGAL)","[]"
"25960","86","8/22/2003","PUC POLICY DEVELOPMENT","TRANSCRIPT PHC 7/31/02; (1) TAPE","[]"
"25960","87","8/22/2003","PUC POLICY DEVELOPMENT","BRAZOS EXHIBITS #2A, 4, 6","[]"
"25960","88","8/22/2003","PUC POLICY DEVELOPMENT","PUC EXHIBITS #1","[]"
"25960","89","8/22/2003","PUC POLICY DEVELOPMENT","COURT'S EXHIBITS #1","[]"
"25960","90","6/10/2004","PUC POLICY DEVELOPMENT","TRANSCRIPT PHC  (1) TAPE","[]"
"25960","91","9/21/2016","CENTRAL RECORDS","FILE PURGED 9/16","[]"
"25960","92","8/22/2019","CENTRAL RECORDS","BOOK FILE","[]"
"27751","2","5/6/2003","SPS","CONFIDENTIAL INFORMATION - WP/MALLY (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 1291 TO 1291) 1 COPY TO LEGAL","[]"
"27751","3","5/6/2003","SPS","CONFIDENTIAL INFORMATION - SCHEDULE FF-3  (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 260 TO 261) 1 COPY TO LEGAL","[]"
"27751","4","5/6/2003","SPS","CONFIDENTIAL INFORMATION - SCHEDULE FF-5.2  (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 369 TO 392) 1 COPY TO LEGAL","[]"
"27751","5","5/6/2003","SPS","CONFIDENTIAL INFORMATION - SCHEDULE FF-5.3 (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 393 TO 528) 1 COPY TO LEGAL","[]"
"27751","6","5/6/2003","SPS","CONFIDENTIAL INFORMATION - WP/SCHEDULE-6 (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 1312 TO 1352) 1 COPY TO LEGAL","[]"
"27751","7","5/6/2003","SPS","CONFIDENTIAL INFORMATION - SCHEDULE FF-8 (CONF) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 535 TO 541) 1 COPY TO LEGAL","[]"
"27751","8","5/6/2003","SPS","CONFIDENTIAL INFORMATION - WP/ ATTACHMENT BJ-3(HS) (BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE: 1355 TO 1355) 1 COPY TO LEGAL","[]"
"27751","42","5/28/2003","SPS","CONFIDENTIAL EXHIBIT NO. OPC 3-1(HS); BATE STAMP 1 TO 1; (ONE COPY TO LEGAL)","[]"
"27751","44","5/28/2003","SPS","CONFIDENTIAL EXHIBIT NO. OPC 2-9(CONF); BATE STAMP 1 TO 77; (ONE COPY TO LEGAL)","[]"
"27751","61","6/2/2003","SPS","EXHIBIT NO. CITY 1-21 (HS); BATE STAMP 1 TO 38; (ONE COPY TO LEGAL)","[]"
"27751","62","6/2/2003","SPS","EXHIBIT NO. CITY 1-25 (HS); BATE STAMP 1 TO 40; (ONE COPY TO LEGAL)","[]"
"27751","63","6/2/2003","KENNEDY REPORTING SERVICE","TRANSCRIPT - PREHEARING CONFERENCE, THURSDAY, MAY 15, 2003, 10:31 A.M., PAGES 1 - 11","[]"
"27751","80","6/9/2003","SPS","EXHIBIT NO. TIEC1-6(HS); BATE STAMP 1 TO 1; (ONE COPY TO LEGAL)","[]"
"27751","98","6/23/2003","SPS","EXHIBIT NO. OPC10-5(CONF); BATE STAMP 1 TO 1; (ONE COPY TO LEGAL)","[]"
"27751","107","6/24/2003","SPS","CONFIDENTIAL INFORMATION - EXHIBIT NO. OPC 1-15 (HS) (SUPP2) BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE:  1 TO 1 (1 COPY TO LEGAL)","[]"
"27751","110","6/24/2003","SPS","CONFIDENTIAL INFORMATION - EXHIBIT NO. OPC 11-12 (CONF) BATE STAMP OR SEQUENTIAL PAGE NUMBER RANGE:  1 TO 67 (1 COPY TO LEGAL)","[]"
"27751","113","6/26/2003","SPS","EXHIBIT NO. OPC 12-1 (CONF); BATE STAMP 1 TO 1; (ONE COPY TO LEGAL)","[]"
"27751","122","7/11/2003","KENNEDY REPORTING SERVICE","TRANSCRIPT - PREHEARING CONFERENCE, FRIDAY, JUNE 13, 2003, 10:30 A.M., PAGES 1 - 61","[]"
"27751","130","6/28/2017","CENTRAL RECORDS","FILE PURGED (5/17)","[]"
"27751","131","11/6/2019","CENTRAL RECORDS","BOOK FILE","[]"
"28475","2","9/3/2003","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL INFORMATION - NON-IOU TCOS-FP SCHEDULE W DOCUMENTS--SCHEDULES A, B, B, B-1, B-9, D1 AND SOME OR ALL OF THEIR ASSOCIATED WORKPAPERS AND WORKPAPERS F-8 (WP/F-8) BATES STAMP OR SEQUENTIAL PAGE NUMBER RANGE;  1012 TO 1054 (1 COPY TO LEGAL)","[]"
"28475","7","9/12/2003","SAN ANTONIO CITY PUBLIC SERVICE BOARD","ELECTRONIC COPY OF CERTAIN PREVIOUSLY FILED NON-IOU TCOS-FP SCHEDULE W DOCUMENTS - SCHEDULES A, B, B-1, B-9, D-1 AND SOME OR ALL OF THEIR ASSOCIATED WORKPAPERS; BATE STAMP: N/A (CD); (1 COPY TO LEGAL)","[]"
"28475","37","11/13/2003","CENTRAL RECORDS","VOID: FILED IN ERROR, SEE ITEM # 39","[]"
"28475","38","11/13/2003","SAN ANTONIO CITY PUBLIC SERVICE","SPREADSHEET REFLECTING CHANGES AND CORRECTIONS TO THE OPERATIONS AND MAINTENANCE EXPENSES (BY FERC ACCOUNT) INCLUDED IN SAN ANTONIO'S TCOS APPLICATION (HARD COPY AND DISKETTE); BATE STAMP: 1 TO 8; (1 COPY TO LEGAL)","[]"
"28475","43","11/25/2003","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL INFORMATION - EXHIBIT DCJ-5 TO ORIGINAL DIRECT TESTIMONY OF DAVID C. JUNGMAN, CPA;  BATE STAMP PAGES 124 - 131 (1 COPY TO LEGAL)","[]"
"28475","44","11/25/2003","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL INFORMATION - SCHEDULE W DOCUMENTS (REVISED - SCHEDULES A, B, B-1, B-9, D1 AND ASSOCIATED WORKPAPERS: WP/B-1/1, WP/B-9/1, WP/D-1/1, AND WP/F/3 (ORIGINALLY WP/F8;  BATE STAMP PAGES 132 - 169 (1 COPY TO LEGAL)","[]"
"28475","47","12/2/2003","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL - ELECTRONIC COPY OF EXHIBIT DCJ-5 TO ORIGINAL DIRECT TESTIMONY OF DAVID C. JUNGMAN, CPA (ITEM 43) BATE STAMP PAGES: DISKETTES (1 COPY TO LEGAL)","[]"
"28475","48","12/2/2003","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL  INFORMATION - ELECTRONIC COPY OF SCHEDULE W DOCUMENTS (REVISED-SCHEDULES A,B,B-1,B-9, D1 AND ASSOCIATED WORKPAPERS: WP/B-1/1, WPB-9/1, WP/D-1/1, AND WP/F/3(ORIGINALLY WP/F8) (ITEM 44) BATE PAGES: DISKETTE","[]"
"28475","66","1/20/2004","SAN ANTONIO CITY PUBLIC SERVICE","CONFIDENTIAL - ATTACHMENT 1-17 A TO RFI NO. 1-17 TO SAN ANTONIO CITY PUBLIC SERVICE RESPNSE TO GARLAND RFI 1-17  (INTERNAL STANDARD RATES; BATE STAMP PAGE NUMBER RANGE:  0074 TO 0086 (1 COPY TO LEGAL)","[]"
"28475","77","2/19/2004","SAN ANTONIO CITY PUBLIC SERVICE","ATTACHMENTS 3-7-A AND 3-8-A, RESPONSES TO CITY OF GARLANDS 3RD RFI, 0035 TO 0039, 1 OF 1, 1-COPY TO LEGAL","[]"
"28475","82","8/31/2005","PUC POLICY DEVELOPMENT DIVISION","PHC 02/04/04; (1) TAPE","[]"
"28475","83","6/28/2017","CENTRAL RECORDS","FILE PURGED (5/17)","[]"
