"20200001","00735-2020","","01/31/2020","TECO (Beasley) - 423 forms for 9/19 through 11/19; includes redacted version of confidential DN 00734-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00735-2020/00735-2020.pdf""]"
"20200001","00734-2020","","01/31/2020","TECO (Beasley) - (CONFIDENTIAL) Forms 423-2, 2(a), and 2(b) for 11/19.","[]"
"20200001","00733-2020","","01/31/2020","TECO (Beasley) - Letter dated 1/31/20 forwarding confidential DN 00734-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00733-2020/00733-2020.pdf""]"
"20200001","00732-2020","","01/31/2020","TECO (Beasley) - Request for specified confidential treatment [of DN 00734-2020] and motion for temporary protective order.","[""http://www.psc.state.fl.us/library/filings/2020/00732-2020/00732-2020.pdf""]"
"20200001","00730-2020","","01/31/2020","GPC (Griffin) - (CONFIDENTIAL) Forms 423 fuel reports for 10/19 through 12/19; specifically, information consisting or pricing for coal and related transportation services purchased.","[]"
"20200001","00729-2020","","01/31/2020","GPC (Griffin) - Request for confidential classification [of DN 00730-2020]; includes redacted version.","[""http://www.psc.state.fl.us/library/filings/2020/00729-2020/00729-2020.pdf""]"
"20200001","00719-2020","","01/31/2020","FPL (Lee) - Forms 423-1, 423-1(a), and 423-1(b) for 10/19 through 12/19; and Forms 423-2, 423-2(a), and 423-2(b) for Plant Scherer for 9/19 through 12/19; includes redacted version of confidential DN 00718-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00719-2020/00719-2020.pdf""]"
"20200001","00718-2020","","01/31/2020","FPL (Lee) - (CONFIDENTIAL) Attachment A, Form 423-1(a) for 10/19 and 11/19; Forms 423-2, 2(a) and 2(b) for Plant Scherer for 9/19 through 12/12.","[]"
"20200001","00717-2020","","01/31/2020","FPL (Lee) - Request for confidential classification [of DN 00718-2020]; includes redacted version.","[""http://www.psc.state.fl.us/library/filings/2020/00717-2020/00717-2020.pdf""]"
"20200001","00715-2020","","01/31/2020","GPC (Griffin) - Form 423 fuel report for 10/19 through 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00715-2020/00715-2020.pdf""]"
"20200001","00709-2020","PSC-2020-0041-PCO-EI","01/31/2020","Order PSC-2020-0041-PCO-EI establishing procedure.","[""http://www.psc.state.fl.us/library/filings/2020/00709-2020/00709-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00709-2020/00709-2020_2020-0041.ord.docx""]"
"20200001","00685-2020","","01/30/2020","AFD/Higgins - Note dated 1/30/20 to CLK/Holmes, requesting confidential DN 03329-2018 be returned to GPC.","[""http://www.psc.state.fl.us/library/filings/2020/00685-2020/00685-2020.pdf""]"
"20200001","00681-2020","","01/30/2020","AFD/Higgins - Copy of memo dated 1/30/20 to GCL/Brownless, providing recommendation on confidential DN 00223-2019 [sic]; and attached memo with noted 1/30/20 response date providing recommendation on confidentiality of DN 00223-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00681-2020/00681-2020.pdf""]"
"20200001","00679-2020","","01/30/2020","Duke Energy (Triplett) - (CONFIDENTIAL) Forms 423 for 10/19 through 12/19.","[]"
"20200001","00678-2020","","01/30/2020","Duke Energy (Triplett) - Letter dated 1/30/20, forwarding confidential DN 00679-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00678-2020/00678-2020.pdf""]"
"20200001","00677-2020","","01/30/2020","Duke Energy (Triplett) - Request for confidential classification [of DN 00679-2020]; includes redacted version.","[""http://www.psc.state.fl.us/library/filings/2020/00677-2020/00677-2020.pdf""]"
"20200001","00672-2020","","01/30/2020","Duke Energy (Bernier) - Request for confidential classification [(DN 00223-2020) of late-filed exhibits to deposition of Messrs. Swartz, Toms and Salvarezza, held on 8/30/19; specifically, late-filed Exh 6, bearing Bates Nos. DEF-19FL-FUEL-013796 through DEF-19FL-FUEL-013817, and late-filed Exh 7, bearing Bates Nos. DEF-19FL-FUEL-013517 through DEF-19FL-FUEL-013551 (DN 00223-2020), previously provided to staff pursuant to notice of intent (DN 00214-2020).]","[""http://www.psc.state.fl.us/library/filings/2020/00672-2020/00672-2020.pdf""]"
"20200001","00671-2020","","01/30/2020","Duke Energy (Bernier) - Performance data report for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00671-2020/00671-2020.pdf""]"
"20200001","00599-2020","","01/28/2020","GPC (Griffin) - Request for extended confidential classification [of DN 03329-2018, certain information contained in Form 423 fuel reports for 1/18 through 3/18].","[""http://www.psc.state.fl.us/library/filings/2020/00599-2020/00599-2020.pdf""]"
"20200001","00571-2020","","01/27/2020","Duke Energy (Bernier) - (CONFIDENTIAL) Information provided in response to OPC's 4th request [for] PODs (Nos. 34-39), Exh A to notice of intent to request confidential classification [00569-2020].","[]"
"20200001","00570-2020","","01/27/2020","Duke Energy (Bernier) - Letter dated 1/27/20, forwarding confidential DN 00571-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00570-2020/00570-2020.pdf""]"
"20200001","00569-2020","","01/27/2020","Duke Energy (Bernier) - Notice of intent to request confidential classification [of DN 00571-2020].","[""http://www.psc.state.fl.us/library/filings/2020/00569-2020/00569-2020.pdf""]"
"20200001","00567-2020","","01/27/2020","TECO (Beasley) - GPIF actual unit performance data schedules for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00567-2020/00567-2020.pdf""]"
"20200001","00563-2020","","01/27/2020","Gulf Power Company [GPC] (Badders) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00563-2020/00563-2020.pdf""]"
"20200001","00560-2020","","01/27/2020","TECO (Beasley) - Schedules A1 through A9 and A12 for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00560-2020/00560-2020.pdf""]"
"20200001","00548-2020","PSC-2020-0037-CFO-EI","01/27/2020","Order PSC-2020-0037-CFO-EI granting FPL’s motion for temporary protective order (DN 11047-2019).","[""http://www.psc.state.fl.us/library/filings/2020/00548-2020/00548-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00548-2020/00548-2020_2020-0037.ord.docx""]"
"20200001","00547-2020","PSC-2020-0036-CFO-EI","01/27/2020","Order PSC-2020-0036-CFO-EI granting Duke Energy's motion for temporary protective order (DN 04163-2019).","[""http://www.psc.state.fl.us/library/filings/2020/00547-2020/00547-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00547-2020/00547-2020_2020-0036.ord.docx""]"
"20200001","00512-2020","","01/23/2020","FPL (Moncada) - Notice of serving responses to OPC's 2nd request for PODs (Nos. 4, 10, 12, 13, and 15).","[""http://www.psc.state.fl.us/library/filings/2020/00512-2020/00512-2020.pdf""]"
"20200001","00511-2020","","01/23/2020","Duke Energy (Bernier) - Schedules A1 through A9 and A12 for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00511-2020/00511-2020.pdf""]"
"20200001","00490-2020","","01/22/2020","AFD/Reecy - Memo dated 1/22/20 to CLK/Holmes, with attached listing of confidential documents in dockets as of 1/2/20, identifying whether each document should be retained or returned to source.","[""http://www.psc.state.fl.us/library/filings/2020/00490-2020/00490-2020.pdf""]"
"20200001","00489-2020","","01/22/2020","FAR notice (to be published 1/23/20) of hearing to be held 2/4/20, 9:00 a.m., to be continued on 2/5/20 at 9:00 a.m., if necessary; with attached acknowledgment of submittal by Administrative Code and Register.","[""http://www.psc.state.fl.us/library/filings/2020/00489-2020/00489-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00489-2020/00489-2020_20190001EI.docx""]"
"20200001","00476-2020","","01/22/2020","Florida Power & Light Company [FPL] (Moncada) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00476-2020/00476-2020.pdf""]"
"20200001","00460-2020","","01/22/2020","White Springs Agricultural Chemicals Inc. d/b/a PCS Phosphate - White Springs [White Springs] (Brew) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00460-2020/00460-2020.pdf""]"
"20200001","00458-2020","","01/22/2020","GPC (Griffin) - Request for extended confidential classification [of DN 03749-2018]. (Audit Control No. 2018-019-1-2) [x-ref DN 03343-2018]","[""http://www.psc.state.fl.us/library/filings/2020/00458-2020/00458-2020.pdf""]"
"20200001","00457-2020","","01/22/2020","GPC (Griffin) - Request for extended confidential classification [of DN 03751-2018]. (Audit Control No. 2018-019-1-1) [x-ref DN 03341-2018]","[""http://www.psc.state.fl.us/library/filings/2020/00457-2020/00457-2020.pdf""]"
"20200001","00456-2020","","01/22/2020","FPUC (Young) - 12/19 fuel schedules for consolidated electric Florida divisions. [CLK note: See DN 01565-2020 for revised filing.]","[""http://www.psc.state.fl.us/library/filings/2020/00456-2020/00456-2020.pdf""]"
"20200001","00440-2020","","01/21/2020","GPC (Griffin) - Schedules A1 through A9 and A12 for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00440-2020/00440-2020.pdf""]"
"20200001","00436-2020","","01/21/2020","FPL (Moncada) - Schedules A1 through A9 and A12 for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00436-2020/00436-2020.pdf""]"
"20200001","00434-2020","","01/21/2020","FPL (Moncada) - GPIF actual unit performance data schedules for 12/19.","[""http://www.psc.state.fl.us/library/filings/2020/00434-2020/00434-2020.pdf""]"
"20200001","00432-2020","","01/21/2020","GPC (Griffin) - Actual unit performance data schedules and actual unit outage data schedules for 12/19; retail cost recovery charges for Plant Crist, Plant Smith, Plant Scherer, and Plant Daniel.","[""http://www.psc.state.fl.us/library/filings/2020/00432-2020/00432-2020.pdf""]"
"20200001","00383-2020","","01/17/2020","Florida Public Utilities Company [FPUC] (Keating) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00383-2020/00383-2020.pdf""]"
"20200001","00289-2020","","01/14/2020","GCL/Brownless - Memo dated 1/14/20 to CLK/Teitzman and [AIT]/Staden, requesting 2/6/20 staff workshop to be broadcasted.","[""http://www.psc.state.fl.us/library/filings/2020/00289-2020/00289-2020.pdf""]"
"20200001","00240-2020","","01/14/2020","Florida Industrial Power Users Group [FIPUG] (Moyle) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00240-2020/00240-2020.pdf""]"
"20200001","00225-2020","","01/13/2020","FAR notice (to be published 1/14/20) of public workshop to be held 2/6/20, 10:00 a.m., Rm 105, Gunter Bldg, 2540 Shumard Oak Blvd, Tallahassee; with attached acknowledgment of submittal by Administrative Code and Register.","[""http://www.psc.state.fl.us/library/filings/2020/00225-2020/00225-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00225-2020/00225-2020_2020001ei.doc""]"
"20200001","00223-2020","","01/13/2020","Duke Energy (Bernier) - (CONFIDENTIAL)  Information contained in 8/29/19 and 8/30/19, late-filed exhibits to deposition of Messrs. Swartz, Toms, and Salvarezza, Exh A [to notice of intent to request confidential classification (DN 00214-2020)].","[]"
"20200001","00222-2020","","01/13/2020","Duke Energy (Bernier) - Letter dated 1/13/20, forwarding confidential DN 00223-2020.","[""http://www.psc.state.fl.us/library/filings/2020/00222-2020/00222-2020.pdf""]"
"20200001","00214-2020","","01/13/2020","Duke Energy (Bernier) - Notice of intent to request confidential classification [of DN 00223-2020].","[""http://www.psc.state.fl.us/library/filings/2020/00214-2020/00214-2020.pdf""]"
"20200001","00202-2020","","01/13/2020","Notice of Commission staff workshop [to discuss modifications to Order PSC-2012-0425-PAA-EI to comply with Internal Revenue Code Treasury Regulation Section §1.167(1)-1(h)(6), specifically the methodology for calculating the weighted average cost of capital (WACC) applicable to clause-related investments] to be held 2/6/20, 10:00 a.m., Gerald L. Gunter Bldg, Rm 105, 2540 Shumard Oak Blvd, Tallahassee.","[""http://www.psc.state.fl.us/library/filings/2020/00202-2020/00202-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00202-2020/00202-2020_20200001.Workshop.Notice.CLK.sbr.docx""]"
"20200001","00197-2020","","01/13/2020","APA/Deamer - Memo dated 1/13/20 to CLK, with attached copy of letter to GPC advising that the Commission will conduct an audit (Audit Control No. 2020-013-1-1); formal report expected to be issued for internal Commission use on 9/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00197-2020/00197-2020.pdf""]"
"20200001","00130-2020","","01/08/2020","CLK/Teitzman - Memo dated 1/8/20, with attached note from OPC for docket file.","[""http://www.psc.state.fl.us/library/filings/2020/00130-2020/00130-2020.pdf""]"
"20200001","00126-2020","","01/08/2020","APA/Mailhot - Memo dated 1/8/20 to CLK/Holmes, with attached inventory of confidential documents as of 1/2/20, identifying whether each document should be retained or returned to source; 204 documents to be retained; no documents to be returned to source.","[""http://www.psc.state.fl.us/library/filings/2020/00126-2020/00126-2020.pdf""]"
"20200001","00096-2020","","01/07/2020","Office of Public Counsel [OPC] (Kelly) - Notice of reaffirming party status.","[""http://www.psc.state.fl.us/library/filings/2020/00096-2020/00096-2020.pdf""]"
"20200001","00089-2020","","01/07/2020","CORRESPONDENCE-Administrative: CLK/Menasco - Notification of ineligible e-filing to APA/Marchant because it is a duplicate of DN 00088-2020 (ID#20903).","[""http://www.psc.state.fl.us/library/filings/2020/00089-2020/00089-2020.pdf""]"
"20200001","00088-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to FPL advising that the Commission will conduct an audit (Audit Control No. 2020-007-4-2); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00088-2020/00088-2020.pdf""]"
"20200001","00087-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to FPL advising that the Commission will conduct an audit (Audit Control No. 2020-007-4-1); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00087-2020/00087-2020.pdf""]"
"20200001","00086-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to TECO advising that the Commission will conduct an audit (Audit Control No. 2020-007-2-4); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00086-2020/00086-2020.pdf""]"
"20200001","00085-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to TECO advising that the Commission will conduct an audit (Audit Control No. 2020-007-2-3); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00085-2020/00085-2020.pdf""]"
"20200001","00084-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to Duke Energy advising that the Commission will conduct an audit (Audit Control No. 2020-007-2-2); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00084-2020/00084-2020.pdf""]"
"20200001","00083-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to Duke Energy advising that the Commission will conduct an audit (Audit Control No. 2020-007-2-1); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00083-2020/00083-2020.pdf""]"
"20200001","00082-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to FPUC advising that the Commission will conduct an audit (Audit Control No. 2020-007-1-3); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00082-2020/00082-2020.pdf""]"
"20200001","00081-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to GPC advising that the Commission will conduct an audit (Audit Control No. 2020-007-1-2); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00081-2020/00081-2020.pdf""]"
"20200001","00080-2020","","01/07/2020","APA/Deamer - Memo dated 1/7/20 to CLK, with attached copy of letter to GPC advising that the Commission will conduct an audit (Audit Control No. 2020-007-1-1); formal report expected to be issued for internal Commission use on 5/8/20.","[""http://www.psc.state.fl.us/library/filings/2020/00080-2020/00080-2020.pdf""]"
"20200001","00057-2020","","01/03/2020","Duke Energy Florida, LLC [Duke Energy] (Bernier) - Notice of intent to retain party status. [CLK note: Company name in notice does not include d/b/a shown in MCD.]","[""http://www.psc.state.fl.us/library/filings/2020/00057-2020/00057-2020.pdf""]"
"20200001","00035-2020","","01/02/2020","Tampa Electric Company [TECO] (Beasley) - Notice of intent to retain party status.","[""http://www.psc.state.fl.us/library/filings/2020/00035-2020/00035-2020.pdf""]"
"20200001","00026-2020","","01/02/2020","Duke Energy (Bernier) - Performance data report for 11/19.","[""http://www.psc.state.fl.us/library/filings/2020/00026-2020/00026-2020.pdf""]"
"20200001","00001-2020","PSC-2020-0001-PCO-EI","01/02/2020","Order PSC-2020-0001-PCO-EI establishing 2020 docket number. [CLK note: Docket 20190001 will be closed on issuance of this order.]","[""http://www.psc.state.fl.us/library/filings/2020/00001-2020/00001-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00001-2020/00001-2020_20200001-2020-0001.ord.docx""]"
"20190144","10975-2019","PSC-2019-0485-CO-EI","11/18/2019","Consummating Order PSC-2019-0485-CO-EI makes Order PSC-2019-0446-TRF-EI effective and final; docket to be closed.","[""http://www.psc.state.fl.us/library/filings/2019/10975-2019/10975-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/10975-2019/10975-2019_2019-0485.ord.docx""]"
"20190144","09536-2019","PSC-2019-0446-TRF-EI","10/23/2019","Order PSC-2019-0446-TRF-EI granting TECO’s petition for expedited solar rider tariff modification; proposed modification to tariff sheet No. 3.305 is granted, effective 10/3/19; if a protest is filed within 21 days of issuance of order; tariffs to remain in effect with any charges held subject to refund pending resolution; if no timely protest, docket to be closed on issuance of a CO; protest due 11/13/19.","[""http://www.psc.state.fl.us/library/filings/2019/09536-2019/09536-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/09536-2019/09536-2019_2019-0446.ord.docx""]"
"20190144","09364-2019","","10/14/2019","TRANSCRIPT - 10/3/19 Commission conference, Items 4, 11, 13, 15, 16 and 17. [CLK Note:  Items 1, 4, 11, 13, 15, 16 and 17 were combined and one transcript was produced.]","[""http://www.psc.state.fl.us/library/filings/2019/09364-2019/09364-2019.pdf""]"
"20190144","09190-2019","","10/03/2019","Vote sheet from 10/3/19 Commission conference, Item 16.","[""http://www.psc.state.fl.us/library/filings/2019/09190-2019/09190-2019.pdf""]"
"20190144","08904-2019","","09/20/2019","RECOM for 10/3/19 Commission conference, Item 16, from ECO and GCL staff.","[""http://www.psc.state.fl.us/library/filings/2019/08904-2019/08904-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/08904-2019/08904-2019_20190144 Recommendation.docx""]"
"20190144","08593-2019","","09/03/2019","TECO (Beasley) - Letter dated 9/3/19, waiving the sixty (60) day file and suspension period to enable the matter to be taken up at the Commission's 10/3/19 agenda conference.","[""http://www.psc.state.fl.us/library/filings/2019/08593-2019/08593-2019.pdf""]"
"20190144","05820-2019","","07/22/2019","CORRESPONDENCE-Administrative:  Acknowledgement letter.","[""http://www.psc.state.fl.us/library/filings/2019/05820-2019/05820-2019.pdf""]"
"20190144","05774-2019","","07/19/2019","Tampa Electric Company [TECO] (Beasley) - Petition for expedited approval of [shared solar rider] tariff modification.","[""http://www.psc.state.fl.us/library/filings/2019/05774-2019/05774-2019.pdf""]"
"20190132","10897-2019","PSC-2019-0479-CO-EI","11/14/2019","Consummating Order PSC-2019-0479-CO-EI makes Order PSC-2019-0432-TRF-EI effective and final; docket to be closed.","[""http://www.psc.state.fl.us/library/filings/2019/10897-2019/10897-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/10897-2019/10897-2019_2019-0479.ord.docx""]"
"20190132","09512-2019","PSC-2019-0432-TRF-EI","10/22/2019","Order PSC-2019-0432-TRF-EI approving non-firm pilot program; tariff to become effective 10/3/19; if protested within 21 days of issuance of order; tariffs to remain in effect, with any revenues held subject to refund pending resolution; if no timely protest, docket to be closed on issuance of a CO; protest due 11/12/19.","[""http://www.psc.state.fl.us/library/filings/2019/09512-2019/09512-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/09512-2019/09512-2019_2019-0432.ord.docx""]"
"20190132","09358-2019","","10/14/2019","TRANSCRIPT - 10/3/19 Commission conference, Items 7, 8, 12 and 14. [CLK Note: Items 7, 8, 12 and 14 were combined and one transcript produced.]","[""http://www.psc.state.fl.us/library/filings/2019/09358-2019/09358-2019.pdf""]"
"20190132","09188-2019","","10/03/2019","Vote sheet from 10/3/19 Commission conference, Item 14.","[""http://www.psc.state.fl.us/library/filings/2019/09188-2019/09188-2019.pdf""]"
"20190132","09063-2019","","09/26/2019","ECO/Harlow- Note dated 9/26/19 to EXE/Baez requesting approval to make oral modifications to Item 14 at 10/3/19 Commission conference; with approval from EXE/Baez.","[""http://www.psc.state.fl.us/library/filings/2019/09063-2019/09063-2019.pdf""]"
"20190132","08876-2019","","09/19/2019","RECOM for 10/3/19 Commission conference, Item 14, from ECO and GCL staff.","[""http://www.psc.state.fl.us/library/filings/2019/08876-2019/08876-2019.pdf""]"
"20190132","08558-2019","","09/03/2019","GCL/Brownless - Memo dated 9/3/19 to CLK/Teitzman, with attached note for docket file.","[""http://www.psc.state.fl.us/library/filings/2019/08558-2019/08558-2019.pdf""]"
"20190132","08334-2019","","08/22/2019","FPUC (Keating) - Letter dated 8/22/19, with attached revised tariff sheets addressing edits requested by staff.","[""http://www.psc.state.fl.us/library/filings/2019/08334-2019/08334-2019.pdf""]"
"20190132","08327-2019","","08/22/2019","RECOM for 9/5/19 Commission conference, Item 8, from ECO and GCL staff.","[""http://www.psc.state.fl.us/library/filings/2019/08327-2019/08327-2019.pdf"",""http://www.psc.state.fl.us/library/filings/2019/08327-2019/08327-2019_190132.docx""]"
"20190132","06171-2019","","07/30/2019","CORRESPONDENCE-Parties & Interested Persons:  CLK/Schultz - Confirmation to OPC/Davis that OPC/Kelly and Christensen have been added as interested persons.","[""http://www.psc.state.fl.us/library/filings/2019/06171-2019/06171-2019.pdf""]"
"20190132","05943-2019","","07/24/2019","ECO/Doherty - Memo dated 7/24/19 to CLK/Teitzman, with attached note for docket file.","[""http://www.psc.state.fl.us/library/filings/2019/05943-2019/05943-2019.pdf""]"
"20190132","05912-2019","","07/23/2019","Peninsula; FPUC (Keating) - Joint responses to staff's first data requests; with attachments.","[""http://www.psc.state.fl.us/library/filings/2019/05912-2019/05912-2019.pdf""]"
"20190132","05390-2019","","07/09/2019","GCL/Brownless - Copy of letter dated 7/9/19 to atty Keating titled “staff’s first data request;” information requested by 7/23/19.","[""http://www.psc.state.fl.us/library/filings/2019/05390-2019/05390-2019.pdf""]"
"20190132","05101-2019","","06/24/2019","CORRESPONDENCE-Administrative:  Acknowledgment Letter.","[""http://www.psc.state.fl.us/library/filings/2019/05101-2019/05101-2019.pdf""]"
"20190132","04988-2019","","06/18/2019","Florida Public Utilities Company [FPUC] (Jaber) - Petition for authority [sic] for approval of non-firm energy pilot program and tariff.","[""http://www.psc.state.fl.us/library/filings/2019/04988-2019/04988-2019.pdf""]"
"20190131","00646-2020","","01/29/2020","GCL/Harper - Memo dated 1/29/20 to CLK/Teitzman, with attached rule certification packet materials for Rule 25-6.030, FAC, Storm Protection Plan, and Rule 25-6.031, FAC, Storm Protection Plan Cost Recovery Clause, for docket file.","[""http://www.psc.state.fl.us/library/filings/2020/00646-2020/00646-2020.pdf""]"
"20190131","00643-2020","PSC-2020-0038-FOF-EU","01/29/2020","Final Order PSC-2020-0038-FOF-EU noticing adoption of Rule 25-6.030, FAC and Rule 25-6.031, FAC; rule was filed with DOS on 1/29/20 and will be effective on 2/18/20; docket to be closed.","[""http://www.psc.state.fl.us/library/filings/2020/00643-2020/00643-2020.pdf"",""http://www.psc.state.fl.us/library/filings/2020/00643-2020/00643-2020_2020-0038.ord.docx""]"
"20190131","00467-2020","","01/22/2020","GCL/Harper - Copy of letter dated 1/22/20 to JAPC/Plante advising the Commission has approved adoption of Rules 25-6.030 and 25-6.031, FAC, with a technical change to correct the numbering of subparagraph (3)(e)1. of Rule 25-6.030, FAC; an administrative hearing was conducted on 12/20/19, in Tallahassee at DOAH; the Administrative Law Judge issued an order on 1/21/20 deeming the rules valid; rules to be filed for adoption on 1/29/20.","[""http://www.psc.state.fl.us/library/filings/2020/00467-2020/00467-2020.pdf""]"
"20190131","00021-2020","","01/02/2020","TRANSCRIPT - Volume 2, pages 175 to 328, of 12/20/19 final hearing held at DOAH before The Honorable James H. Peterson, III. [Case No. 19-6137RP] [CLK note: See DN 00020-2020 for Vol 1 of this transcript; no further DOAH filings will be placed in this docket after Vol 2; for further information contact Division of Administrative Hearings.]","[""http://www.psc.state.fl.us/library/filings/2020/00021-2020/00021-2020.pdf""]"
"20190131","00020-2020","","01/02/2020","TRANSCRIPT - Volume 1, pages 1 to 174, of 12/20/19 final hearing held at DOAH before The Honorable James H. Peterson, III. [Case No. 19-6137RP] [CLK note: See DN 00021-2020 for Vol 2 of this transcript; no further DOAH filings will be placed in this docket after Vol 2; for further information contact Division of Administrative Hearings.]","[""http://www.psc.state.fl.us/library/filings/2020/00020-2020/00020-2020.pdf""]"
"20190131","11227-2019","","12/06/2019","Hearing exhibits 1 to 5 for 11/5/19 hearing. [CLK note: see DN 10933-2019 for transcript.]","[""http://www.psc.state.fl.us/library/filings/2019/11227-2019/11227-2019.pdf""]"
"20190131","10933-2019","","11/15/2019","TRANSCRIPT - 11/5/19 Commission conference, Item 6A. [CLK note: see DN 11227-2019 for Exhibits 1 to 5.]","[""http://www.psc.state.fl.us/library/filings/2019/10933-2019/10933-2019.pdf""]"
"20190131","10793-2019","","11/06/2019","GCL/Harper - Copy of letter dated 11/6/19 to JAPC/Plante advising the Commission has approved adoption of Rule 25-6.030, FAC, without changes; rule to be filed for adoption on 11/19/19.","[""http://www.psc.state.fl.us/library/filings/2019/10793-2019/10793-2019.pdf""]"
"20190131","10764-2019","","11/05/2019","Vote sheet from 11/5/19 Commission conference, Item 6A.","[""http://www.psc.state.fl.us/library/filings/2019/10764-2019/10764-2019.pdf""]"
"20190131","10748-2019","","11/05/2019","CORRESPONDENCE-Parties & Interested Persons:  COM/Brownfield – From Cisarik.","[""http://www.psc.state.fl.us/library/filings/2019/10748-2019/10748-2019.pdf""]"
"20190131","10747-2019","","11/05/2019","CORRESPONDENCE-Parties & Interested Persons:  COM/Washington – From Cisarik.","[""http://www.psc.state.fl.us/library/filings/2019/10747-2019/10747-2019.pdf""]"
"20190131","10746-2019","","11/05/2019","CORRESPONDENCE-Parties & Interested Persons:  COM/Barker- From Cisarik.","[""http://www.psc.state.fl.us/library/filings/2019/10746-2019/10746-2019.pdf""]"
"20190131","10745-2019","","11/05/2019","CORRESPONDENCE-Parties & Interested Persons:  COM/Leland- From Cisarik.","[""http://www.psc.state.fl.us/library/filings/2019/10745-2019/10745-2019.pdf""]"
"20190131","10736-2019","","11/04/2019","CORRESPONDENCE-Parties & Interested Persons:  CLK/Schultz - Notification to Cisarik that comments will be placed in docket correspondence and forwarded to CAO.","[""http://www.psc.state.fl.us/library/filings/2019/10736-2019/10736-2019.pdf""]"
"20190131","10729-2019","","11/04/2019","CORRESPONDENCE-Consumers & Representatives:  COM/Washington - From Pfanstiehl.","[""http://www.psc.state.fl.us/library/filings/2019/10729-2019/10729-2019.pdf""]"
"20190131","10727-2019","","11/04/2019","CORRESPONDENCE-Consumers & Representatives:  COM/Washington - From Shearer.","[""http://www.psc.state.fl.us/library/filings/2019/10727-2019/10727-2019.pdf""]"
"20190131","10726-2019","","11/04/2019","CORRESPONDENCE-Consumers & Representatives:  COM/ Leland – From Kasaris.","[""http://www.psc.state.fl.us/library/filings/2019/10726-2019/10726-2019.pdf""]"
"20190131","10723-2019","","11/04/2019","CORRESPONDENCE-Consumers & Representatives:  COM/Leland - From Shearer.","[""http://www.psc.state.fl.us/library/filings/2019/10723-2019/10723-2019.pdf""]"
