"A1812009","312334995","August 07, 2019","RESPONSE","L. Jan Reid","RESPONSE TO PACIFIC GAS AND ELECTRIC COMPANY’S MOTION TO STRIKE THE TESTIMONY OF THE ALLIANCE FOR NUCLEAR RESPONSIBILITY","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M312/K334/312334995.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M312/K064/312064127.PDF""]"
"A1812009","310226650","August 05, 2019","TRANSCRIPT","ALJ/REPORTING/CPUC","July 24, 2019, Public Participation Hearing, Volume 4A, Pages 348-435.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226650.PDF""]"
"A1812009","310226651","August 05, 2019","TRANSCRIPT","ALJ/REPORTING/CPUC","July 26, 2019, Public Participation Hearing, Volume 6, Pages 536-572","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226651.PDF""]"
"A1812009","310226210","August 05, 2019","TRANSCRIPT","ALJ/REPORTING/CPUC","July 24, 2019, Public Participation Hearing, Volume 4B, Pages 436-503.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226210.PDF""]"
"A1812009","310226451","July 31, 2019","RESPONSE","Alliance for Nuclear Responsibility","RESPONSE TO MOTION OF PACIFIC GAS AND ELECTRIC COMPANY (U 39M) TO SHORTEN TIME FOR RESPONSES TO MOTION TO STRIKE TESTIMONY OF ALLIANCE FOR NUCLEAR RESPONSIBILITY","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226451.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226673.PDF""]"
"A1812009","310226671","July 29, 2019","MOTION","Pacific Gas and Electric Company","MOTION TO SHORTEN TIME FOR RESPONSES TO THIS MOTION AND TO THE MOTION TO STRIKE TESTIMONY OF ALLIANCE FOR NUCLEAR RESPONSIBILITY","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226671.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M310/K226/310226127.PDF""]"
"A1812009","309943941","July 25, 2019","TRANSCRIPT","CALIFORNIA PUBLIC UTILITIES COMMISSION,CALIFORNIA PUBLIC UTILITIES COMMISSION","407/18/2019 - Public Participation Hearing, Volume 3 - Pages 146-347","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K943/309943941.PDF""]"
"A1812009","309875317","July 24, 2019","NOTICE","Kern County Taxpayers Association","of intent to claim intervenor compensation","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K875/309875317.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K871/309871249.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K871/309871250.PDF""]"
"A1812009","309592350","July 10, 2019","NOTICE","CALJ/SIMON/CPUC","Notice of Reassignment.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K592/309592350.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M309/K591/309591796.PDF""]"
"A1812009","292966739","May 21, 2019","RULING","ALJ/LIRAG/CPUC,ALJ/LAU/CPUC","EMAIL RULING CANCELLING TELECONFERENCE SERVICE FOR THE OAKLAND PUBLIC PARTICIPATION HEARING","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M292/K966/292966739.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M294/K452/294452020.PDF""]"
"A1812009","292932617","March 29, 2019","COMPLIANCE  FILING","PACIFIC GAS AND ELECTRIC COMPANY","Pacific Gas and Electric Company’s (U39M) 2018 Spending Accountability Report","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M292/K932/292932617.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M292/K287/292287467.PDF""]"
"A1812009","274978793","March 19, 2019","MOTION","City of Santa Rosa","MOTION FOR PARTY STATUS","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M274/K978/274978793.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M274/K173/274173177.PDF""]"
"A1812009","272614367","March 13, 2019","RULING","ALJ/LAU/CPUC,ALJ/LIRAG/CPUC","E-MAIL RULING CLARIFYING SCHEDULE. This email ruling clarifies that rebuttal testimony is due to be served September 4, 2019.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K614/272614367.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K342/272342911.PDF""]"
"A1812009","272614363","March 13, 2019","NOTICE","Small Business Utility Advocates","of intent to claim intervenor compensation","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K614/272614363.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M273/K180/273180144.PDF""]"
"A1812009","272342900","March 13, 2019","NOTICE","Women's Energy Matters","of intent to claim intervenor compensation","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K342/272342900.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M273/K180/273180139.PDF""]"
"A1812009","272342896","March 13, 2019","NOTICE","The Utility Reform Network","of intent to claim intervenor compensation","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K342/272342896.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K339/272339589.PDF""]"
"A1812009","272264693","March 12, 2019","NOTICE","Alliance for Nuclear Responsibility","of intent to claim intervenor compensation","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M272/K264/272264693.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M270/K419/270419360.PDF""]"
"A1812009","270422459","March 08, 2019","SCOPING RULING","CMMR/PICKER/CPUC","Assigned Commissioner’s Scoping Memo and Ruling. The category of the proceeding is Ratesetting. Evidentiary hearings are needed. The scope and the schedule of this proceeding are as set forth. The presiding officers are Administrative Law Judge Rafael Lirag and Administrative Law Judge Elaine Lau.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M270/K422/270422459.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M270/K202/270202680.PDF""]"
"A1812009","271580889","March 06, 2019","RULING","ALJ/LAU/CPUC,ALJ/LIRAG/CPUC","EMAIL RULING GRANTING PARTY STATUS FOR THE KERN COUNTY TAXPAYERS ASSOCIATION","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M271/K580/271580889.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M270/K419/270419319.PDF""]"
"A1812009","269480029","March 01, 2019","MOTION","Monterey Bay Community Power","Motion for party status. ","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M269/K480/269480029.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M268/K737/268737771.PDF""]"
"A1812009","265372251","February 11, 2019","RULING","ALJ/LIRAG/CPUC,ALJ/LAU/CPUC","E-Mail Ruling granting party status to San Diego Gas & Electric Company and Southern California Gas Company. ","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M265/K372/265372251.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M265/K376/265376500.PDF""]"
"A1812009","263673426","February 07, 2019","MOTION","Federal Executive Agencies","Motion for Party Status.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K673/263673426.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M264/K402/264402980.PDF""]"
"A1812009","263645338","February 07, 2019","RULING","ALJ/LIRAG/CPUC,ALJ/LAU/CPUC","E-Mail Ruling granting motion for party status by the Federal Executive Agencies. ","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K645/263645338.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M264/K402/264402988.PDF""]"
"A1812009","263671152","February 04, 2019","STATEMENT","OSA/CLAY/CPUC","Prehearing conference statement.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K671/263671152.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K673/263673428.PDF""]"
"A1812009","283563018","February 04, 2019","STATEMENT","PACIFIC GAS AND ELECTRIC COMPANY","Prehearing Conference Statement","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M283/K563/283563018.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M283/K484/283484110.PDF""]"
"A1812009","263658408","February 04, 2019","STATEMENT","L. Jan Reid","Prehearing conference statement.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K658/263658408.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M263/K430/263430089.PDF""]"
"A1812009","265376504","January 30, 2019","RULING","ALJ/LAU/CPUC,ALJ/LIRAG/CPUC","EMAIL RULING GRANTING PARTY STATUS FOR THE CENTER FOR ACCESSIBLE TECHNOLOGY","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M265/K376/265376504.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M265/K165/265165678.PDF""]"
"A1812009","281395359","January 28, 2019","REPLY","PACIFIC GAS AND ELECTRIC COMPANY","Reply to protests and responses.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M281/K395/281395359.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M281/K394/281394929.PDF""]"
"A1812009","259972192","January 22, 2019","RULING","ALJ/LAU/CPUC,ALJ/LIRAG/CPUC","Administrative Law Judges’ Ruling setting prehearing conference.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972192.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972745.PDF""]"
"A1812009","259972272","January 17, 2019","PROTEST","San Jose Clean Energy,Peninsula Clean Energy,Pioneer Community Energy,Marin Clean Energy,East Bay Community Energy,Sonoma Clean Power","Joint protests to application.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972272.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972720.PDF""]"
"A1812009","262016888","January 17, 2019","RESPONSE","Indicated Shippers","Response to application.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M262/K016/262016888.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M261/K783/261783083.PDF""]"
"A1812009","262687137","January 17, 2019","RESPONSE","Coalition of California Utility Employees","RESPONSE TO THE APPLICATION","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M262/K687/262687137.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M261/K980/261980169.PDF""]"
"A1812009","259972357","January 17, 2019","PROTEST","The Utility Reform Network","Protest to Application. ","[]"
"A1812009","259972405","January 17, 2019","RESPONSE","County of Napa,County of Sonoma","Joint response to application.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972405.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972516.PDF""]"
"A1812009","259972621","January 17, 2019","RESPONSE","Silicon Valley Clean Energy","Response to application.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972621.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972514.PDF""]"
"A1812009","259972830","January 17, 2019","PROTEST","National Diversity Coalition","Protest to application.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972830.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M259/K972/259972612.PDF""]"
"A1812009","257938308","January 15, 2019","RULING","ALJ/LIRAG/CPUC,ALJ/LAU/CPUC","EMAIL RULING GRANTING MOTION FOR PARTY STATUS BY TRANSMISSION AGENCY OF NORTHERN CALIFORNIA","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M257/K938/257938308.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M257/K867/257867705.PDF""]"
"A1812009","258310638","January 10, 2019","RESOLUTION ALJ-176 CATEGORIZATION","CALJ/SIMON/CPUC","RESOLUTION ALJ 176-3430. Preliminary determinations of category andneed for hearing for proceedings initiated by application pursuant toRule 7.1 of the Commission’s Rules of Practice and Procedure","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M258/K310/258310638.PDF""]"
"A1812009","250270251","December 13, 2018","APPLICATION","PACIFIC GAS AND ELECTRIC COMPANY","Application of Pacific Gas and Electric Company for Authority, Among Other Things, to Increase Rates and Charges for Electric and Gas Service Effective on January 1, 2020. (U39M)","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M250/K270/250270251.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M251/K668/251668302.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M250/K896/250896134.PDF""]"
"R1812005","343324728","July 14, 2020","TRANSCRIPT","ALJ/REPORTING/CPUC","JULY 9, 2020 - STATUS CONFERENCE (TELEPHONIC) - PAGES 1-42 - VOLUME 1","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K324/343324728.PDF""]"
"R1812005","343624886","July 13, 2020","REPORT","Pacific Gas and Electric Company","BI-WEEKLY REPORT IN COMPLIANCE WITH JANUARY 30, 2020 ASSIGNED COMMISSIONER’S RULING","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K624/343624886.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K886/343886391.PDF""]"
"R1812005","343624882","July 10, 2020","REQUEST","Mussey Grade Road Alliance","for intervenor compensation for contribution D20-05-051","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K624/343624882.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K621/343621531.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M343/K649/343649487.PDF""]"
"R1812005","342945018","July 07, 2020","PROPOSED DECISION","ALJ/POIRIER/CPUC,ALJ/STEVENS/CPUC","Proposed Decision Granting Intervenor Compensation to William B. Abrams for Substantial Contribution to Decision 19-05-042. Opening Comments, which shall not exceed 15 pages, are due on July 27, 2020. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K945/342945018.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K387/342387056.PDF""]"
"R1812005","342165320","June 30, 2020","RESPONSE","Coalition of California Utility Employees","OPPOSITION TO THE JOINT MOTION REQUESTING COMMISSION REVIEW OF PSPS POST-EVENT REPORTS","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K165/342165320.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K189/342189270.PDF""]"
"R1812005","342153094","June 30, 2020","RESPONSE","Cal Advocates/HILLA/CPUC","RESPONSE TO THE JOINT PARTIES’ MOTION REQUESTING COMMISSION REVIEW OF PSPS POST-EVENT REPORTS","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K153/342153094.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M341/K380/341380455.PDF""]"
"R1812005","341370433","June 29, 2020","REPORT","Pacific Gas and Electric Company","BI-WEEKLY REPORT IN COMPLIANCE WITH JANUARY 30, 2020 ASSIGNED COMMISSIONER’S RULING","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M341/K370/341370433.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M342/K080/342080765.PDF""]"
"R1812005","341610318","June 25, 2020","DECISION","-","Decision D2006046 - Decision Granting Intervenor Compensation To Center For Accessible Technology For Substantial Contribution to Decision 19-05-042 and Resolution ESRB-8","[""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M341/K610/341610318.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M341/K610/341610318.docx""]"
"R1812005","340852502","June 19, 2020","RULING","ALJ/POIRIER/CPUC","E-Mail Ruling directing parties to meet and confer and setting Telephonic Status Conference.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M340/K852/340852502.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M340/K749/340749773.PDF""]"
"R1812005","340634574","June 16, 2020","DECISION","-","Decision D2006022 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to May 28, 2021.","[""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M340/K634/340634574.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M340/K634/340634574.docx""]"
"R1812005","340222876","June 15, 2020","MOTION","County of Mendocino,County of Sonoma,Mussey Grant Road Alliance,Protect Our Communities Foundation,County of Kern,County of Marin,SPRINT SPECTRUM L.P.,County of San Luis Obispo,AT&T Services, Inc.,CTIA,County of Nevada,Center for Accessible Technology,Utilitiy Consumers' Action Network,Utility Reform Network,T-MOBILE WEST LLC,County of Napa,County of Santa Barbara,California State Association Counties,City of Santa Rosa,California Community Choice Association,City of San Jose,Rural County Representatives of California","JOINT MOTION REQUESTING COMMISSION REVIEW OF PSPS POST-EVENT REPORTS","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M340/K222/340222876.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M340/K668/340668585.PDF""]"
"R1812005","338729083","June 01, 2020","COMPLIANCE  FILING","Pacific Gas and Electric Company","ACCESS AND FUNCTIONAL NEEDS PLAN FOR PUBLIC SAFETY POWER SHUTOFF SUPPORT","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K729/338729083.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K728/338728976.PDF""]"
"R1812005","339524880","May 28, 2020","DECISION","-","Decision D2005051 - Decision Adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities To Mitigate Wildfire Risk. Rulemaking 18-12-005 remains open.","[""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M339/K524/339524880.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M339/K524/339524880.docx""]"
"R1812005","338618026","May 27, 2020","REHEARING REQUEST","Protect Our Communities Foundation","APPLICATION FOR REHEARING OF D.20-04-017","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K618/338618026.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K666/338666521.PDF""]"
"R1812005","338277423","May 26, 2020","COMMENTS","California State Association of Counties","Reply comments on the Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277423.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276751.PDF""]"
"R1812005","338653757","May 26, 2020","COMMENTS","Coalition of California Utility Employees","Reply comments on Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K653/338653757.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K606/338606171.PDF""]"
"R1812005","338276768","May 26, 2020","COMMENTS","Pacific Bell Telephone Company,CALIFORNIA CABLE & TELECOMMUNICATIONS ASSOCIATION,AT&T Mobility Wireless Operations Holdings, Inc.,AT&T Corp.,Santa Barbara Cellular Systems, Ltd.,New Cingular Wireless PCS, LLC","Reply comments on Proposed Decision adopting Phase 2 De-Energization Guidelines.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276768.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K653/338653753.PDF""]"
"R1812005","338277320","May 26, 2020","COMMENTS","Center for Accessible Technology","Reply comments on Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277320.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K606/338606164.PDF""]"
"R1812005","338276880","May 26, 2020","COMMENTS","San Diego Gas & Electric Company","Reply comments on Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276880.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276975.PDF""]"
"R1812005","338276878","May 26, 2020","COMMENTS","Pacific Gas and Electric Company","Reply comments on Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276878.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277318.PDF""]"
"R1812005","338276757","May 26, 2020","COMMENTS","Mussey Grade Road Alliance","Reply comments on the Proposed Phase 2 Decision adopting Additional Guidelines.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K276/338276757.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277314.PDF""]"
"R1812005","338596651","May 26, 2020","COMMENTS","Utility Consumers' Action Network","Reply comments on the Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K596/338596651.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K596/338596652.PDF""]"
"R1812005","337861837","May 19, 2020","COMMENTS","Southern California Edison","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861837.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862288.PDF""]"
"R1812005","338277439","May 18, 2020","REPORT","Pacific Gas and Electric Company","Bi-Weekly Report in compliance with January 30, 2020 Assigned Commissioner's Ruling.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277439.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M338/K277/338277223.PDF""]"
"R1812005","337861927","May 18, 2020","COMMENTS","Pacific Bell Telephone Company,New Cingular Wireless PCS, LLC,AT&T Corp.,AT&T Mobility Wireless Operations Holdings, Inc.,Santa Barbara Cellular Systems, Ltd.","Joint opening comments on Proposed Decision adopting Phase 2 De-Energization Guidelines.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861927.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862464.PDF""]"
"R1812005","337862443","May 18, 2020","COMMENTS","California Community Choice Association","Opening Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862443.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862237.PDF""]"
"R1812005","337862234","May 18, 2020","COMMENTS","The Protect Our Communities Foundation","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862234.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861791.PDF""]"
"R1812005","337862555","May 18, 2020","COMMENTS","Cal Advocates/HOOK/CPUC","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862555.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862109.PDF""]"
"R1812005","337862554","May 18, 2020","COMMENTS","The Utility Reform Network","Opening Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862554.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861788.PDF""]"
"R1812005","337861988","May 18, 2020","COMMENTS","Northern California Power Agency","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861988.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862228.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861901.PDF""]"
"R1812005","337862106","May 18, 2020","COMMENTS","Center for Accessible Technology","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862106.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862333.PDF""]"
"R1812005","337861893","May 18, 2020","COMMENTS","Pacific Gas and Electric Company","Opening Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861893.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862437.PDF""]"
"R1812005","337861890","May 18, 2020","COMMENTS","CITY OF RIVERSIDE","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861890.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861985.PDF""]"
"R1812005","337862219","May 18, 2020","COMMENTS","East Bay Municipal Utility District","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862219.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861784.PDF""]"
"R1812005","337861977","May 18, 2020","COMMENTS","Energy Producers and Users Coalition","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861977.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K861/337861775.PDF""]"
"R1812005","337862208","May 18, 2020","COMMENTS","Mussey Grade Road Alliance","Comments on Proposed Decision","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862208.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M337/K862/337862538.PDF""]"
"R1812005","334581947","April 27, 2020","PROPOSED DECISION","CMMR/BATJER/CPUC","Proposed Decision adopting Phase 2 Updated and Additional Guidelines for De-Energization of Electric Facilities to Mitigate Wildfire Risk. Opening comments, which shall not exceed 15 pages, are due not later than May 17, 2020. Reply comments, shall not exceed 5 pages, are due no later than five days after filing of opening comments.","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M334/K581/334581947.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M334/K592/334592335.PDF""]"
"R1812005","334604362","April 20, 2020","RESPONSE","The Utility Reform Network","RESPONSE TO THE JOINT MOTION FOR EMERGENCY ORDER REGARDINGDE-ENERGIZATION PROTOCOLS DURING THE COVID-19 PANDEMIC","[""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M334/K604/334604362.PDF"",""https://docs.cpuc.ca.gov/PublishedDocs/Efile/G000/M334/K581/334581881.PDF""]"
